power(kW),odometer,trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,ecr_deviation,encoded_driving_style,encoded_tire_type
49.0,176977.0,50.7,6.5,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,176926.0,49.9,7.3,True,False,True,14.63,False,0.0,-0.3699999999999992,0.0,1
49.0,176876.0,51.5,7.1,True,False,True,13.79,False,0.0,-1.2100000000000009,0.0,1
49.0,176824.0,52.5,7.4,True,False,True,14.1,False,0.0,-0.9000000000000004,0.0,1
49.0,176771.0,15.4,6.5,True,False,True,14.47,False,0.0,-0.5299999999999994,0.0,1
49.0,176756.0,30.0,3.55,True,False,True,14.47,False,0.0,-0.5299999999999994,0.0,1
49.0,176726.0,40.6,3.9,True,True,True,14.47,False,0.0,-0.5299999999999994,0.0,1
49.0,176685.0,49.6,4.09,True,True,True,14.47,False,0.0,-0.5299999999999994,0.0,1
49.0,176636.0,31.0,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,176605.0,19.9,5.2,True,False,True,14.57,False,0.0,-0.4299999999999997,0.0,1
49.0,176585.0,35.0,2.8,True,False,True,14.57,False,0.0,-0.4299999999999997,0.0,1
49.0,176550.0,49.7,7.2,True,False,True,14.49,False,0.0,-0.5099999999999998,0.0,1
49.0,176501.0,48.8,7.3,True,False,True,14.96,False,0.0,-0.0399999999999991,0.0,1
49.0,176452.0,49.7,7.0,True,False,True,14.08,False,0.0,-0.92,0.0,1
49.0,176402.0,32.7,4.7,True,True,True,15.51,False,0.0,0.5099999999999998,0.0,1
49.0,176368.0,37.6,0.37,True,True,True,15.51,False,0.0,0.5099999999999998,0.0,1
49.0,176331.0,52.7,8.1,True,False,True,14.86,False,0.0,-0.1400000000000005,0.0,1
49.0,176278.0,48.9,7.0,True,False,True,14.86,False,0.0,-0.1400000000000005,0.0,1
49.0,176229.0,50.9,7.8,True,False,True,15.32,False,0.0,0.3200000000000003,0.0,1
49.0,176178.0,52.2,7.9,True,False,True,15.13,False,0.0,0.1300000000000007,0.0,1
49.0,176126.0,50.7,7.6,True,False,True,14.99,False,0.0,-0.0099999999999997,0.0,1
49.0,176075.0,62.9,8.9,True,True,True,14.66,False,0.0,-0.3399999999999998,0.0,1
49.0,176012.0,60.1,7.9,True,True,True,14.66,False,0.0,-0.3399999999999998,0.0,1
49.0,175951.0,18.2,2.92,True,False,True,16.04,False,0.0,1.0399999999999991,0.0,1
49.0,175850.0,49.8,7.6,True,False,True,15.26,False,0.0,0.2599999999999998,0.0,1
49.0,175801.0,20.0,5.9,True,False,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,175781.0,35.2,1.8,True,False,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,175745.0,46.6,6.5,True,False,True,13.95,False,0.0,-1.0500000000000007,0.0,1
49.0,175699.0,31.3,3.8,True,True,True,12.14,False,0.0,-2.8599999999999994,0.0,1
49.0,175667.0,36.1,5.43,True,True,True,15.04,False,0.0,0.0399999999999991,0.0,1
49.0,175631.0,62.4,6.6,True,True,True,13.61,False,0.0,-1.3900000000000006,0.0,1
49.0,175568.0,23.3,5.9,True,True,True,16.29,False,0.0,1.2899999999999991,0.0,1
49.0,175544.0,35.3,2.69,True,True,True,16.29,False,0.0,1.2899999999999991,0.0,1
49.0,175509.0,52.5,8.14,True,False,True,15.5,False,0.0,0.5,0.0,1
49.0,175456.0,52.6,7.62,True,False,True,14.49,False,0.0,-0.5099999999999998,0.0,1
49.0,175404.0,48.8,7.1,True,False,True,14.55,False,0.0,-0.4499999999999993,0.0,1
49.0,175355.0,47.3,6.94,True,False,True,14.67,False,0.0,-0.33,0.0,1
49.0,175307.0,48.3,6.8,True,False,True,14.08,False,0.0,-0.92,0.0,1
49.0,175259.0,23.2,6.7,True,True,True,14.85,False,0.0,-0.1500000000000003,2.0,1
49.0,175236.0,54.5,4.84,True,True,True,14.85,False,0.0,-0.1500000000000003,0.0,1
49.0,175181.0,45.3,6.2,True,False,True,13.69,False,0.0,-1.3100000000000005,0.0,1
49.0,175136.0,21.9,3.67,True,True,True,16.35,False,0.0,1.3500000000000014,0.0,1
49.0,175114.0,25.8,2.4,True,True,True,16.35,False,0.0,1.3500000000000014,0.0,1
49.0,175088.0,47.5,6.91,True,False,True,14.55,False,0.0,-0.4499999999999993,0.0,1
49.0,175040.0,63.9,9.36,True,True,True,14.65,False,0.0,-0.3499999999999996,0.0,1
49.0,174976.0,22.0,5.8,True,True,True,14.45,False,0.0,-0.5500000000000007,0.0,1
49.0,174954.0,54.4,5.24,True,True,True,14.45,False,0.0,-0.5500000000000007,0.0,1
49.0,174900.0,65.3,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,174809.0,45.1,6.51,True,True,True,14.43,False,0.0,-0.5700000000000003,0.0,1
49.0,174764.0,66.7,9.83,True,True,True,14.74,False,0.0,-0.2599999999999998,0.0,1
49.0,174697.0,41.7,9.34,True,True,True,14.92,False,0.0,-0.08,0.0,1
49.0,174655.0,31.9,1.64,True,True,True,14.92,False,0.0,-0.08,0.0,1
49.0,174623.0,53.1,7.66,True,False,True,14.43,False,0.0,-0.5700000000000003,0.0,1
49.0,174570.0,52.2,8.16,True,False,True,14.27,False,0.0,-0.7300000000000004,0.0,1
49.0,174518.0,16.4,1.62,True,False,True,14.27,False,0.0,-0.7300000000000004,0.0,1
49.0,174454.0,49.9,7.93,True,False,True,15.89,False,0.0,0.8900000000000006,0.0,1
49.0,174404.0,68.1,9.96,True,True,True,14.63,False,0.0,-0.3699999999999992,0.0,1
49.0,174336.0,55.9,8.4,True,False,True,15.03,False,0.0,0.0299999999999993,0.0,1
49.0,174280.0,47.5,6.89,True,False,True,14.51,False,0.0,-0.4900000000000002,0.0,1
49.0,174232.0,61.2,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,174167.0,28.9,2.56,True,False,True,12.81,False,0.0,-2.1899999999999995,0.0,1
49.0,174138.0,44.0,2.25,False,True,True,12.81,False,0.0,-2.1899999999999995,0.0,1
49.0,174094.0,12.5,3.82,True,False,True,12.81,False,0.0,-2.1899999999999995,0.0,1
49.0,174082.0,18.5,4.0,True,True,True,12.81,False,0.0,-2.1899999999999995,0.0,1
49.0,174063.0,74.4,4.0,True,True,True,12.81,False,0.0,-2.1899999999999995,0.0,1
49.0,173989.0,50.9,8.18,True,False,True,14.84,False,0.0,-0.1600000000000001,0.0,1
49.0,173938.0,52.6,7.18,True,False,True,14.84,False,0.0,-0.1600000000000001,0.0,1
49.0,173885.0,51.6,6.48,True,False,True,12.56,False,0.0,-2.4399999999999995,0.0,1
49.0,173833.0,24.8,6.44,True,True,True,13.75,False,0.0,-1.25,0.0,1
49.0,173809.0,39.7,2.43,True,True,True,13.75,False,0.0,-1.25,0.0,1
49.0,173769.0,31.2,5.16,True,True,True,16.54,False,0.0,1.5399999999999991,0.0,1
49.0,173685.0,49.5,7.27,True,False,True,14.69,False,0.0,-0.3100000000000005,0.0,1
49.0,173636.0,51.2,7.92,True,False,True,13.92,False,0.0,-1.08,0.0,1
49.0,173584.0,54.1,7.4,True,False,True,13.92,False,0.0,-1.08,0.0,1
49.0,173530.0,47.5,5.95,True,False,True,13.92,False,0.0,-1.08,0.0,1
49.0,173483.0,31.3,9.1,True,True,True,14.08,False,0.0,-0.92,0.0,1
49.0,173451.0,48.2,2.09,True,True,True,14.08,False,0.0,-0.92,0.0,1
49.0,173403.0,16.3,3.56,True,False,True,14.68,False,0.0,-0.3200000000000003,0.0,1
49.0,173387.0,35.2,4.0,True,False,True,14.68,False,0.0,-0.3200000000000003,0.0,1
49.0,173296.0,9.9,5.68,True,True,True,13.48,False,0.0,-1.5199999999999996,0.0,1
49.0,173286.0,50.8,2.5,True,True,True,13.48,False,0.0,-1.5199999999999996,0.0,1
49.0,173235.0,29.0,4.02,True,True,True,13.86,False,0.0,-1.1400000000000006,0.0,1
49.0,173206.0,25.4,6.48,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,173180.0,48.2,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,1
49.0,173131.0,13.0,3.4,False,False,True,13.19,False,0.0,-1.8100000000000005,0.0,1
49.0,173118.0,68.4,4.5,True,True,True,13.19,False,0.0,-1.8100000000000005,0.0,1
49.0,173049.0,15.9,7.15,True,False,True,14.0,False,0.0,-1.0,0.0,0
49.0,173033.0,18.3,2.5,True,True,True,14.0,False,0.0,-1.0,0.0,0
49.0,173015.0,49.0,2.0,True,True,True,14.0,False,0.0,-1.0,0.0,0
49.0,172966.0,54.5,7.7,True,False,True,14.13,False,0.0,-0.8699999999999992,0.0,0
49.0,172911.0,47.2,6.6,True,False,True,13.98,False,0.0,-1.0199999999999996,0.0,0
49.0,172814.0,47.8,6.2,True,False,True,12.97,False,0.0,-2.03,0.0,0
49.0,172765.0,47.0,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,172718.0,35.3,8.5,True,True,True,13.61,False,0.0,-1.3900000000000006,0.0,0
49.0,172683.0,18.4,4.2,True,False,True,13.61,False,0.0,-1.3900000000000006,0.0,0
49.0,172664.0,53.2,1.85,True,True,True,13.61,False,0.0,-1.3900000000000006,2.0,0
49.0,172611.0,47.3,6.43,True,False,True,13.59,False,0.0,-1.41,0.0,0
49.0,172564.0,47.6,6.21,True,False,True,13.05,False,0.0,-1.9499999999999995,0.0,0
49.0,172516.0,50.1,7.0,True,False,True,13.97,False,0.0,-1.0299999999999994,0.0,0
49.0,172466.0,47.3,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,172419.0,47.0,6.12,True,False,True,13.02,False,0.0,-1.9800000000000004,0.0,0
49.0,172372.0,64.2,8.73,True,True,True,13.6,False,0.0,-1.4000000000000004,0.0,0
49.0,172307.0,22.0,5.23,True,True,True,13.66,False,0.0,-1.34,0.0,0
49.0,172285.0,47.4,4.25,True,True,True,13.66,False,0.0,-1.34,2.0,0
49.0,172238.0,49.3,7.12,True,False,True,14.44,False,0.0,-0.5600000000000005,0.0,0
49.0,172188.0,47.2,6.27,True,False,True,13.28,False,0.0,-1.7200000000000006,0.0,0
49.0,172141.0,17.7,3.97,True,False,True,13.93,False,0.0,-1.0700000000000005,0.0,0
49.0,172124.0,34.5,3.3,True,False,True,13.93,False,0.0,-1.0700000000000005,0.0,0
49.0,172089.0,47.2,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,172042.0,48.2,6.6,True,False,True,13.69,False,0.0,-1.3100000000000005,0.0,0
49.0,171993.0,48.1,8.32,True,True,True,12.47,False,0.0,-2.53,0.0,0
49.0,171945.0,55.8,4.64,True,True,True,12.47,False,0.0,-2.53,0.0,0
49.0,171890.0,48.9,6.4,True,False,True,13.09,False,0.0,-1.91,0.0,0
49.0,171841.0,47.0,7.0,True,False,True,14.89,False,0.0,-0.1099999999999994,0.0,0
49.0,171793.0,47.6,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,171746.0,47.4,6.5,True,False,True,13.71,False,0.0,-1.2899999999999991,0.0,0
49.0,171698.0,20.2,3.51,True,False,True,13.21,False,0.0,-1.7899999999999991,0.0,0
49.0,171678.0,35.9,3.9,True,False,True,13.21,False,0.0,-1.7899999999999991,0.0,0
49.0,171642.0,31.9,3.47,False,True,True,10.88,False,0.0,-4.119999999999999,0.0,0
49.0,171610.0,33.5,5.0,False,True,True,14.93,False,0.0,-0.0700000000000002,0.0,0
49.0,171577.0,40.0,5.2,False,True,True,13.9,False,0.0,-1.0999999999999996,0.0,0
49.0,171537.0,33.4,5.0,False,True,True,13.9,False,0.0,-1.0999999999999996,2.0,0
49.0,171503.0,48.9,6.51,True,False,True,13.31,False,0.0,-1.6899999999999995,0.0,0
49.0,171454.0,49.4,6.21,True,False,True,12.57,False,0.0,-2.43,0.0,0
49.0,171405.0,53.5,6.68,True,False,True,12.49,False,0.0,-2.51,0.0,0
49.0,171351.0,47.8,6.18,True,False,True,12.93,False,0.0,-2.0700000000000003,0.0,0
49.0,171304.0,68.7,8.52,False,True,True,12.4,False,0.0,-2.6,0.0,0
49.0,171235.0,16.2,6.042584269662921,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,171219.0,35.0,2.2,True,False,True,12.60933549432739,False,0.0,-2.3906645056726092,0.0,0
49.0,171184.0,47.5,6.05,True,False,True,12.74,False,0.0,-2.26,0.0,0
49.0,171136.0,46.6,6.21,True,False,True,13.33,False,0.0,-1.67,0.0,0
49.0,171089.0,50.5,6.51,True,False,True,12.89,False,0.0,-2.1099999999999994,0.0,0
49.0,171039.0,10.5,7.16,False,True,True,10.43,False,0.0,-4.57,0.0,0
49.0,171028.0,30.2,3.2,False,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170998.0,44.3,3.15,False,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170954.0,60.0,5.67,True,True,True,10.43,False,0.0,-4.57,0.0,0
49.0,170894.0,57.8,5.7,True,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170836.0,49.0,2.9,False,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170787.0,24.2,5.01,True,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170763.0,37.1,3.26,True,True,True,10.43,False,0.0,-4.57,0.0,0
49.0,170726.0,25.6,2.02,False,True,False,10.43,False,0.0,-4.57,0.0,0
49.0,170700.0,74.4,5.03,False,True,True,10.43,False,0.0,-4.57,0.0,0
49.0,170626.0,86.1,10.44,True,False,True,11.72,False,0.0,-3.28,1.0,0
49.0,170540.0,47.6,5.2,True,False,True,11.72,False,0.0,-3.28,0.0,0
49.0,170492.0,17.7,2.1,True,False,True,11.72,False,0.0,-3.28,0.0,0
49.0,170474.0,43.2,4.8,True,False,True,11.11,False,0.0,-3.890000000000001,0.0,0
49.0,170431.0,51.0,6.9,True,True,True,13.81,False,0.0,-1.1899999999999995,2.0,0
49.0,170380.0,17.8,2.6,True,False,True,13.81,False,0.0,-1.1899999999999995,0.0,0
49.0,170362.0,18.2,2.31,True,False,True,12.69,False,0.0,-2.3100000000000005,0.0,0
49.0,170298.0,58.4,5.93,False,True,False,11.62,False,0.0,-3.380000000000001,1.0,0
49.0,170240.0,17.9,2.8,False,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170222.0,36.9,4.04,False,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170185.0,43.5,3.8,True,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170142.0,40.2,5.11,False,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170101.0,24.5,3.25,True,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170077.0,44.1,5.2,True,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,170033.0,61.3,5.4,True,True,False,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,169972.0,85.4,6.48,False,True,True,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,169886.0,32.3,4.92,True,True,True,12.53,False,0.0,-2.4700000000000006,0.0,0
49.0,169854.0,34.9,3.5,True,True,True,12.53,False,0.0,-2.4700000000000006,0.0,0
49.0,169819.0,31.1,9.36,True,True,True,13.37,False,0.0,-1.6300000000000008,0.0,0
49.0,169788.0,41.8,3.74,True,True,True,13.37,False,0.0,-1.6300000000000008,0.0,0
49.0,169746.0,40.0,2.0,True,True,True,13.37,False,0.0,-1.6300000000000008,0.0,0
49.0,169706.0,46.9,6.1,True,False,True,13.01,False,0.0,-1.99,0.0,0
49.0,169659.0,10.6,5.66,False,True,True,10.65,False,0.0,-4.35,0.0,0
49.0,169648.0,30.1,3.47,False,True,False,10.65,False,0.0,-4.35,0.0,0
49.0,169618.0,38.3,3.73,False,True,False,10.65,False,0.0,-4.35,0.0,0
49.0,169580.0,28.1,3.07,False,True,False,10.65,False,0.0,-4.35,0.0,0
49.0,169552.0,89.6,5.01,False,True,True,10.65,False,0.0,-4.35,0.0,0
49.0,169462.0,40.7,9.9,False,False,True,11.23,False,0.0,-3.77,0.0,0
49.0,169422.0,13.9,2.75,False,True,False,11.23,False,0.0,-3.77,0.0,0
49.0,169408.0,58.2,5.56,False,True,True,11.23,False,0.0,-3.77,0.0,0
49.0,169349.0,26.5,2.73,False,True,False,11.23,False,0.0,-3.77,0.0,0
49.0,169323.0,80.4,3.73,False,True,True,11.23,False,0.0,-3.77,0.0,0
49.0,169242.0,17.7,3.73,True,False,True,12.58,False,0.0,-2.42,0.0,0
49.0,169225.0,34.2,2.8,True,False,True,12.58,False,0.0,-2.42,0.0,0
49.0,169190.0,46.3,6.9,True,False,True,12.96,False,0.0,-2.039999999999999,0.0,0
49.0,169144.0,47.6,5.27,True,False,True,12.96,False,0.0,-2.039999999999999,0.0,0
49.0,169096.0,48.8,6.95,True,False,True,13.2,False,0.0,-1.8000000000000007,0.0,0
49.0,169048.0,28.4,3.24,True,False,True,13.2,False,0.0,-1.8000000000000007,0.0,0
49.0,169019.0,31.9,3.39,True,True,True,10.63,False,0.0,-4.369999999999999,0.0,0
49.0,168986.0,32.1,6.042584269662921,True,True,True,12.60933549432739,False,0.0,-2.3906645056726092,2.0,0
49.0,168954.0,31.1,8.61,True,True,True,12.71,False,0.0,-2.289999999999999,0.0,0
49.0,168923.0,59.5,4.53,True,True,True,12.71,False,0.0,-2.289999999999999,0.0,0
49.0,168864.0,31.8,2.42,True,False,True,12.71,False,0.0,-2.289999999999999,0.0,0
49.0,168832.0,33.9,3.84,True,True,True,11.33,False,0.0,-3.67,0.0,0
49.0,168796.0,38.1,1.18,True,True,True,13.22,False,0.0,-1.7799999999999994,0.0,0
49.0,168758.0,51.6,8.4,True,True,True,11.35,False,0.0,-3.65,0.0,0
49.0,168706.0,38.6,1.84,True,True,True,11.35,False,0.0,-3.65,0.0,0
49.0,168668.0,50.5,9.56,True,True,True,11.67,False,0.0,-3.33,0.0,0
49.0,168617.0,24.8,2.1,True,True,True,11.67,False,0.0,-3.33,0.0,0
49.0,168592.0,58.6,3.97,True,True,True,11.67,False,0.0,-3.33,0.0,0
49.0,168442.0,50.6,8.59,True,True,True,11.61,False,0.0,-3.390000000000001,0.0,0
49.0,168392.0,40.6,2.0,True,True,True,11.61,False,0.0,-3.390000000000001,0.0,0
49.0,168351.0,44.3,5.2,True,True,True,11.74,False,0.0,-3.26,0.0,0
49.0,168307.0,37.7,4.1,True,True,True,10.88,False,0.0,-4.119999999999999,0.0,0
49.0,168269.0,35.9,5.27,True,True,True,14.68,False,0.0,-0.3200000000000003,0.0,0
49.0,168142.0,52.9,8.85,True,True,True,11.33,False,0.0,-3.67,0.0,0
49.0,168089.0,39.8,1.65,True,True,True,11.33,False,0.0,-3.67,0.0,0
49.0,168049.0,35.7,8.97,True,True,True,11.07,False,0.0,-3.93,0.0,0
49.0,168013.0,68.0,5.01,True,True,True,11.07,False,0.0,-3.93,0.0,0
49.0,167945.0,40.6,2.0,True,True,True,11.07,False,0.0,-3.93,0.0,0
49.0,167905.0,88.9,10.12,True,True,True,11.38,False,0.0,-3.619999999999999,0.0,0
49.0,167816.0,10.4,6.88,True,False,True,11.46,False,0.0,-3.539999999999999,0.0,0
49.0,167805.0,11.9,3.75,True,True,True,11.46,False,0.0,-3.539999999999999,0.0,0
49.0,167793.0,80.9,1.2,True,True,True,11.46,False,0.0,-3.539999999999999,0.0,0
49.0,167712.0,44.2,5.41,True,True,True,12.24,False,0.0,-2.76,0.0,0
49.0,167668.0,32.1,4.34,True,True,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,167636.0,29.1,7.88,True,True,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,167607.0,45.0,4.22,True,True,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,167562.0,47.5,1.26,True,True,True,11.52,False,0.0,-3.4800000000000004,0.0,0
49.0,167514.0,49.2,5.83,True,True,True,12.26,False,0.0,-2.74,0.0,0
49.0,167465.0,32.6,4.2,True,True,True,12.26,False,0.0,-2.74,0.0,0
49.0,167433.0,34.2,3.66,True,True,True,11.94,False,0.0,-3.0600000000000005,0.0,0
49.0,167398.0,48.1,9.5,True,True,True,11.94,False,0.0,-3.0600000000000005,0.0,0
49.0,167350.0,54.8,5.27,True,True,True,11.94,False,0.0,-3.0600000000000005,0.0,0
49.0,167295.0,13.5,0.83,True,True,True,11.94,False,0.0,-3.0600000000000005,0.0,0
49.0,167282.0,32.4,2.59,True,True,True,11.94,False,0.0,-3.0600000000000005,0.0,0
49.0,167250.0,32.1,6.06,True,True,True,10.79,False,0.0,-4.210000000000001,0.0,0
49.0,167217.0,82.4,6.3,True,True,True,10.79,False,0.0,-4.210000000000001,0.0,0
49.0,167135.0,31.1,6.04,True,True,True,11.17,False,0.0,-3.83,0.0,0
49.0,167104.0,47.9,5.0,False,True,True,11.17,False,0.0,-3.83,0.0,0
49.0,167056.0,26.7,2.71,True,True,True,11.17,False,0.0,-3.83,0.0,0
49.0,167029.0,38.3,2.13,True,True,True,11.17,False,0.0,-3.83,0.0,0
49.0,166991.0,31.3,3.7,True,True,True,11.17,False,0.0,-3.83,0.0,0
49.0,166960.0,31.0,6.68,True,True,True,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,166929.0,79.8,6.2,True,True,True,11.62,False,0.0,-3.380000000000001,0.0,0
49.0,166849.0,45.2,9.83,False,True,True,11.66,False,0.0,-3.34,0.0,0
49.0,166804.0,43.6,3.9,False,True,False,11.66,False,0.0,-3.34,0.0,0
